Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Dependants,Age,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
42586.0,1,1,194,2,56,0,0,0,2,59,False,False,True,False,False,False,False,False,True,False
23529.0,0,1,9,7,13,3,2,20,1,49,False,True,False,False,False,False,False,True,False,False
74881.0,1,1,505,72,270,36,27,54,2,53,False,False,False,True,False,False,False,False,True,False
71107.0,0,1,533,10,217,198,174,195,1,63,False,False,True,False,False,False,True,False,False,False
46910.0,1,1,48,0,14,0,0,6,2,50,False,False,False,False,True,False,False,False,True,False
18690.0,0,0,6,1,7,23,4,19,0,55,False,False,True,False,False,False,True,False,False,False
37244.0,1,1,18,2,10,0,0,25,2,59,False,False,True,False,False,True,False,False,False,False
82427.0,0,0,482,147,509,104,107,107,0,48,False,False,True,False,False,False,False,False,True,False
75342.0,0,1,204,97,97,21,118,26,1,56,True,False,False,False,False,False,False,True,False,False
70044.0,0,1,1073,0,250,153,14,14,1,60,False,False,True,False,False,True,False,False,False,False
79146.0,1,1,245,16,223,21,43,16,2,47,False,False,True,False,False,False,False,True,False,False
77437.0,0,0,560,21,442,29,44,29,0,51,False,False,True,False,False,False,True,False,False,False
54984.0,0,1,173,13,131,32,3,6,1,55,False,False,True,False,False,False,True,False,False,False
42403.0,1,0,22,1,11,0,5,3,1,43,False,False,False,False,True,False,True,False,False,False
55761.0,0,1,136,1,12,0,3,32,1,50,False,False,True,False,False,False,False,False,True,False
37292.0,1,0,275,0,86,10,23,66,1,31,False,False,True,False,False,False,False,False,True,False
45576.0,0,0,56,19,29,2,14,25,0,69,False,False,False,False,True,False,False,True,False,False
70321.0,0,0,303,23,751,82,26,191,0,67,False,False,True,False,False,False,False,False,True,False
58086.0,0,1,708,7,62,0,0,15,1,45,False,False,False,False,True,True,False,False,False,False
81795.0,0,0,324,132,693,27,118,88,0,62,False,False,True,False,False,False,True,False,False,False
28389.0,0,0,1,5,3,7,4,8,0,67,False,True,False,False,False,False,False,False,True,False
66835.0,0,0,620,26,195,34,17,141,0,68,False,False,False,True,False,False,True,False,False,False
69901.0,0,1,312,21,206,102,92,149,1,45,False,False,True,False,False,True,False,False,False,False
80360.0,0,0,1493,86,454,112,43,43,0,65,False,False,False,False,True,False,True,False,False,False
63342.0,0,1,918,21,118,13,10,21,1,53,False,False,False,False,True,False,False,False,True,False
44989.0,0,1,98,0,106,49,10,106,1,40,False,False,True,False,False,False,True,False,False,False
31859.0,1,0,3,4,7,15,8,11,1,34,True,False,False,False,False,False,False,True,False,False
51569.0,0,1,380,0,47,6,0,34,1,65,False,False,False,False,True,False,False,False,False,True
30372.0,1,1,15,0,12,7,3,7,2,43,False,False,True,False,False,False,False,False,False,True
16014.0,1,1,3,9,4,7,8,7,2,35,False,True,False,False,False,False,False,True,False,False
41120.0,1,1,24,2,23,0,8,24,2,46,False,False,True,False,False,False,True,False,False,False
39763.0,1,0,80,1,60,4,6,16,1,43,False,False,False,True,False,False,False,True,False,False
38725.0,1,1,31,0,6,2,1,5,2,59,False,False,False,False,True,False,True,False,False,False
77981.0,1,0,138,120,204,16,126,60,1,42,False,False,True,False,False,False,True,False,False,False
62905.0,0,1,166,75,96,119,107,59,1,50,True,False,False,False,False,False,True,False,False,False
13533.0,1,0,12,3,8,8,0,17,1,35,True,False,False,False,False,True,False,False,False,False
59481.0,0,1,178,3,85,71,66,58,1,39,False,False,True,False,False,False,False,False,True,False
72117.0,0,1,707,20,171,65,60,50,1,37,False,False,True,False,False,False,True,False,False,False
21955.0,1,0,5,1,7,17,14,11,1,28,True,False,False,False,False,False,True,False,False,False
67131.0,0,1,465,71,250,93,35,62,1,58,False,False,True,False,False,False,True,False,False,False
36802.0,1,0,16,1,2,0,0,1,1,34,False,False,False,False,True,False,False,True,False,False
71853.0,0,0,358,108,413,141,97,32,0,32,False,False,True,False,False,False,False,False,True,False
28249.0,0,0,1,9,7,2,14,10,0,53,False,True,False,False,False,False,True,False,False,False
47808.0,0,1,123,1,26,2,0,72,1,39,False,False,False,True,False,False,True,False,False,False
25509.0,1,0,40,3,30,10,7,11,1,40,False,False,False,False,True,True,False,False,False,False
51012.0,0,0,102,9,63,2,9,24,0,68,False,False,False,False,True,False,True,False,False,False
70596.0,0,0,347,44,534,17,0,26,0,29,False,False,True,False,False,False,False,True,False,False
85431.0,0,0,376,53,462,168,53,53,0,62,False,False,False,False,True,False,False,False,True,False
42664.0,0,1,21,0,3,0,0,0,1,47,False,False,True,False,False,False,True,False,False,False
42586.0,1,1,194,2,56,0,0,0,2,59,False,False,True,False,False,False,False,False,True,False
29760.0,1,0,64,4,68,7,5,17,1,29,False,False,True,False,False,False,False,True,False,False
28973.0,0,0,206,0,46,3,2,12,0,37,False,False,False,False,True,False,True,False,False,False
39435.0,1,0,71,0,18,0,0,13,1,41,False,False,False,False,True,False,False,False,True,False
65370.0,0,0,71,22,112,138,89,29,0,30,True,False,False,False,False,False,True,False,False,False
20194.0,1,0,0,4,7,11,10,15,1,35,False,True,False,False,False,False,False,True,False,False
42473.0,1,1,93,1,21,0,4,25,2,38,False,False,False,False,True,False,False,True,False,False
64590.0,0,0,920,138,168,36,46,30,0,46,False,False,True,False,False,False,True,False,False,False
71232.0,0,1,653,17,170,34,26,17,1,55,False,False,True,False,False,False,False,False,True,False
34600.0,1,1,199,33,60,8,3,15,2,43,False,False,True,False,False,False,False,False,True,False
46904.0,1,1,153,4,56,0,9,31,2,47,False,False,True,False,False,False,False,True,False,False
49094.0,0,1,376,0,38,11,8,69,1,41,False,False,True,False,False,False,True,False,False,False
36075.0,1,0,46,0,30,12,1,30,1,31,False,False,True,False,False,False,False,False,True,False
60839.0,1,1,600,21,128,223,150,128,2,35,True,False,False,False,False,False,False,False,True,False
77298.0,0,1,425,115,292,23,35,79,1,35,False,False,True,False,False,False,False,False,True,False
34026.0,1,1,18,6,15,12,8,17,2,64,False,False,True,False,False,False,False,False,True,False
48918.0,1,1,52,0,9,0,0,1,2,51,False,False,False,False,True,False,False,True,False,False
82122.0,0,0,734,22,350,151,25,100,0,52,True,False,False,False,False,False,False,False,True,False
37697.0,1,0,34,6,21,11,4,8,1,38,False,False,True,False,False,False,False,True,False,False
34074.0,1,1,135,1,41,10,1,67,2,62,False,False,True,False,False,False,False,False,True,False
28520.0,1,1,11,0,10,0,2,20,2,54,False,False,False,True,False,False,True,False,False,False
62535.0,0,1,163,48,90,0,45,52,1,59,False,False,True,False,False,False,False,True,False,False
36273.0,1,0,29,3,30,3,2,9,1,37,False,False,False,True,False,False,False,True,False,False
63404.0,0,2,734,26,70,11,44,17,2,50,False,False,True,False,False,False,False,False,True,False
75774.0,1,0,340,21,134,258,14,56,1,33,True,False,False,False,False,False,False,False,True,False
78416.0,0,1,453,38,279,188,38,183,1,38,False,False,True,False,False,False,False,False,True,False
75702.0,0,1,1073,0,629,145,37,37,1,40,False,False,True,False,False,False,False,False,True,False
59385.0,1,1,135,0,10,0,4,36,2,63,False,False,False,True,False,False,False,False,True,False
37070.0,1,1,231,7,137,4,15,39,2,48,False,False,True,False,False,False,False,True,False,False
44689.0,1,1,18,0,5,0,0,11,2,63,False,False,True,False,False,False,True,False,False,False
53977.0,0,1,620,16,165,0,24,82,1,56,False,False,True,False,False,False,False,False,True,False
7144.0,0,2,81,4,33,5,2,291,2,48,False,False,False,False,True,False,False,True,False,False
18701.0,1,1,12,4,2,10,6,10,2,50,False,False,True,False,False,False,False,True,False,False
90369.0,0,0,292,51,981,224,23,17,0,58,False,False,True,False,False,False,True,False,False,False
63159.0,0,0,965,34,586,89,86,37,0,40,False,False,False,False,True,False,False,True,False,False
37758.0,1,1,27,2,10,0,0,1,2,48,False,False,True,False,False,False,False,False,True,False
46757.0,0,1,777,30,163,0,51,122,1,51,False,False,False,False,True,False,False,True,False,False
79734.0,0,0,572,8,232,23,62,17,0,45,False,False,False,True,False,False,True,False,False,False
63207.0,0,0,438,169,565,91,169,70,0,22,False,False,True,False,False,False,False,False,True,False
72071.0,0,1,531,69,300,150,138,150,1,60,False,False,True,False,False,True,False,False,False,False
21840.0,1,0,17,0,9,0,0,1,1,31,False,False,False,False,True,False,False,False,True,False
58582.0,0,1,402,35,106,101,77,42,1,32,True,False,False,False,False,False,False,False,True,False
72282.0,0,0,503,27,419,90,139,153,0,63,False,False,True,False,False,False,False,True,False,False
50387.0,0,2,369,9,87,12,14,34,2,58,False,False,True,False,False,False,True,False,False,False
32583.0,1,1,5,0,3,0,0,1,2,53,False,False,False,False,True,False,False,False,True,False
62568.0,0,1,362,17,398,80,35,61,1,52,False,False,True,False,False,False,False,False,True,False
44635.0,1,1,56,0,9,0,0,3,2,43,False,False,False,True,False,True,False,False,False,False
33316.0,1,1,79,1,31,4,4,12,2,43,False,False,False,True,False,False,False,True,False,False
63967.0,0,1,387,84,141,73,35,162,1,46,False,False,True,False,False,False,True,False,False,False
52513.0,0,0,367,17,241,104,188,232,0,36,True,False,False,False,False,False,False,False,True,False
25293.0,1,0,15,0,11,0,2,9,1,45,False,False,True,False,False,False,True,False,False,False
54111.0,0,1,267,6,54,8,3,50,1,49,False,False,False,False,True,False,False,False,False,True
78394.0,0,0,298,27,697,216,24,166,0,28,False,False,True,False,False,False,False,False,True,False
80739.0,0,0,674,92,736,39,0,92,0,56,False,False,False,True,False,False,True,False,False,False
22669.0,1,0,16,14,36,37,22,48,1,39,False,False,False,True,False,False,False,False,True,False
29236.0,1,0,37,4,24,16,9,9,1,27,False,False,True,False,False,False,False,True,False,False
44911.0,0,1,159,0,22,2,1,31,1,55,False,False,True,False,False,False,False,False,True,False
54693.0,0,1,686,17,142,23,26,35,1,52,False,False,False,False,True,False,True,False,False,False
48186.0,1,0,97,3,66,12,7,34,1,40,False,False,True,False,False,False,False,False,True,False
54809.0,1,1,63,6,57,13,13,22,2,37,False,False,True,False,False,False,True,False,False,False
41580.0,1,1,56,5,24,4,0,3,2,36,False,False,True,False,False,False,False,False,True,False
80336.0,0,0,209,19,456,160,142,66,0,44,False,False,False,False,True,False,True,False,False,False
47743.0,0,1,198,2,43,0,12,20,1,57,False,False,True,False,False,False,True,False,False,False
62972.0,0,1,313,15,47,20,0,192,1,59,True,False,False,False,False,False,True,False,False,False
57333.0,0,1,941,14,397,76,58,176,1,60,False,False,False,False,True,True,False,False,False,False
32313.0,1,0,86,4,56,2,4,7,1,32,False,False,False,False,True,False,False,False,True,False
84953.0,0,0,167,48,602,63,72,72,0,61,False,False,False,True,False,False,False,False,False,True
27071.0,1,0,8,3,19,0,2,3,1,46,False,False,False,True,False,True,False,False,False,False
68148.0,0,0,389,66,408,37,57,85,0,57,False,False,False,True,False,False,False,False,True,False
65735.0,1,1,239,7,119,4,15,11,2,49,False,False,False,True,False,False,False,False,True,False
86836.0,0,0,179,21,273,0,21,63,0,39,False,False,False,False,True,False,True,False,False,False
4023.0,1,1,5,0,1,1,1,1,2,51,False,False,False,False,True,False,True,False,False,False
30093.0,0,0,2,6,28,13,4,16,0,24,False,False,True,False,False,False,True,False,False,False
57705.0,0,1,383,0,53,6,4,40,1,48,False,False,False,False,True,False,True,False,False,False
25008.0,1,0,2,8,8,6,1,9,1,26,False,False,True,False,False,False,False,True,False,False
83257.0,0,0,536,27,590,38,107,67,0,19,True,False,False,False,False,False,False,True,False,False
22280.0,1,0,2,1,4,3,1,2,1,39,False,False,True,False,False,False,False,False,True,False
72159.0,0,0,322,53,899,34,40,53,0,36,False,False,False,False,True,False,True,False,False,False
64260.0,0,0,539,169,816,20,0,30,0,53,False,False,True,False,False,False,False,False,True,False
82733.0,0,0,712,50,420,65,38,38,0,30,False,False,False,False,True,False,False,True,False,False
74290.0,0,1,1121,0,72,0,12,12,1,43,False,False,False,True,False,True,False,False,False,False
58217.0,2,1,68,1,13,3,5,13,3,63,False,False,False,True,False,False,False,True,False,False
21024.0,0,0,36,4,18,6,2,18,0,38,False,False,False,True,False,False,False,False,True,False
70116.0,0,0,707,44,603,95,58,29,0,42,False,False,False,False,True,False,True,False,False,False
54006.0,1,0,174,77,203,6,24,97,1,29,False,False,True,False,False,False,False,False,True,False
69063.0,0,1,666,35,124,69,8,26,1,48,False,False,False,False,True,False,True,False,False,False
11448.0,0,0,0,0,0,6,2,6,0,39,True,False,False,False,False,True,False,False,False,False
61825.0,0,1,162,50,100,55,30,27,1,35,False,False,True,False,False,False,False,True,False,False
70886.0,1,0,407,70,239,103,88,53,1,43,False,False,True,False,False,False,True,False,False,False
69109.0,0,0,823,25,459,124,29,95,0,32,False,False,True,False,False,False,True,False,False,False
60208.0,1,1,488,23,71,15,0,59,2,41,False,False,True,False,False,False,False,False,False,True
32889.0,1,1,28,0,13,4,2,8,2,46,False,False,False,True,False,False,False,False,True,False
34738.0,1,0,3,2,10,3,0,2,1,30,False,False,True,False,False,False,False,True,False,False
30538.0,1,0,284,0,52,8,3,20,1,43,False,False,False,True,False,False,False,False,True,False
82326.0,0,0,938,142,754,159,81,183,0,37,True,False,False,False,False,False,False,False,True,False
26642.0,1,0,13,2,15,2,2,8,1,47,False,False,False,False,True,True,False,False,False,False
69932.0,0,1,412,172,153,150,105,57,1,50,False,False,True,False,False,True,False,False,False,False
44503.0,1,1,31,1,8,0,0,8,2,42,False,False,True,False,False,False,False,True,False,False
60200.0,0,1,502,19,132,0,6,26,1,66,False,False,False,False,True,False,False,True,False,False
49638.0,0,1,18,10,3,3,5,0,1,62,False,False,True,False,False,True,False,False,False,False
23830.0,0,0,1,8,6,4,8,16,0,27,True,False,False,False,False,False,False,True,False,False
33051.0,0,0,100,71,243,108,94,219,0,55,False,False,False,True,False,False,False,False,False,True
72905.0,0,0,407,114,445,181,165,203,0,56,False,False,True,False,False,False,True,False,False,False
69702.0,0,1,664,9,240,50,19,57,1,63,False,False,False,False,True,False,False,False,True,False
70300.0,1,0,1045,61,338,60,46,46,1,39,False,False,True,False,False,True,False,False,False,False
70643.0,0,0,1218,107,304,23,143,33,0,30,False,False,False,False,True,False,True,False,False,False
30396.0,1,0,15,0,6,0,1,12,1,45,False,False,False,False,True,False,True,False,False,False
50616.0,0,1,128,0,16,0,1,4,1,46,False,False,False,False,True,True,False,False,False,False
62772.0,0,1,581,49,157,43,8,108,1,45,False,False,False,True,False,False,False,True,False,False
30298.0,0,0,6,3,12,6,1,0,0,29,False,False,False,False,True,False,False,True,False,False
52413.0,1,0,185,8,133,56,56,12,1,30,False,False,True,False,False,False,False,True,False,False
44155.0,1,1,22,1,9,0,0,14,2,57,False,False,False,False,True,False,True,False,False,False
86979.0,0,0,584,100,835,65,83,35,0,43,False,False,False,False,True,True,False,False,False,False
76532.0,1,1,355,30,177,90,138,30,2,39,False,False,True,False,False,False,False,False,True,False
42081.0,1,0,175,10,110,54,6,27,1,32,False,False,True,False,False,False,True,False,False,False
67546.0,0,0,864,134,768,150,38,172,0,26,False,False,False,False,True,False,True,False,False,False
88420.0,0,0,957,153,612,99,95,153,0,25,False,False,False,True,False,False,False,False,True,False
31158.0,1,0,25,6,16,20,0,5,1,29,False,False,True,False,False,False,True,False,False,False
61671.0,0,1,641,7,56,0,0,28,1,46,False,False,True,False,False,True,False,False,False,False
69719.0,0,0,273,86,208,177,14,43,0,40,False,False,True,False,False,False,False,True,False,False
49160.0,0,1,122,21,43,25,10,15,1,65,False,False,True,False,False,True,False,False,False,False
24882.0,1,0,1,4,10,29,0,36,1,36,False,True,False,False,False,False,False,False,True,False
90933.0,0,0,1020,31,430,62,63,79,0,60,False,False,False,False,True,False,False,True,False,False
113734.0,0,0,6,2,3,1,262,3,0,69,False,False,False,False,True,False,False,True,False,False
59292.0,0,1,378,14,68,19,14,14,1,64,False,False,False,False,True,False,False,False,True,False
45759.0,1,1,42,1,18,3,0,4,2,50,False,False,False,False,True,False,True,False,False,False
22148.0,0,0,15,5,14,0,4,11,0,31,False,False,True,False,False,False,False,True,False,False
73395.0,0,0,272,7,80,20,7,11,0,27,False,False,False,True,False,False,True,False,False,False
29819.0,1,0,9,1,24,2,1,2,1,43,False,False,True,False,False,True,False,False,False,False
45688.0,0,1,279,0,18,0,0,9,1,46,False,False,True,False,False,False,True,False,False,False
62820.0,0,0,398,61,265,138,61,53,0,60,False,False,True,False,False,False,True,False,False,False
60491.0,0,1,637,47,237,12,19,76,1,43,False,False,False,False,True,False,True,False,False,False
33235.0,1,0,45,0,16,2,1,6,1,28,False,False,True,False,False,False,False,False,True,False
35701.0,0,0,21,1,9,7,3,5,0,55,False,False,True,False,False,False,True,False,False,False
31535.0,1,0,15,4,13,0,0,19,1,34,False,False,False,True,False,False,True,False,False,False
92556.0,0,0,493,183,352,184,23,28,0,54,True,False,False,False,False,False,False,False,True,False
67384.0,0,1,957,40,175,158,53,107,1,44,False,False,True,False,False,False,False,True,False,False
80573.0,0,0,829,138,430,60,92,15,0,43,False,False,False,True,False,False,False,False,True,False
77870.0,0,1,1017,50,500,65,50,133,1,47,False,False,True,False,False,False,True,False,False,False
52278.0,0,1,953,0,71,0,0,174,1,51,False,False,False,False,True,False,False,False,False,True
57107.0,0,1,159,0,120,0,0,137,1,46,False,False,True,False,False,False,False,True,False,False
18929.0,0,0,32,0,8,23,4,18,0,24,False,False,True,False,False,False,True,False,False,False
36038.0,1,0,23,0,15,0,2,7,1,33,False,False,False,False,True,False,False,True,False,False
20180.0,0,0,18,42,24,15,20,18,0,38,False,False,True,False,False,False,False,True,False,False
34230.0,1,1,15,0,4,0,0,2,2,49,False,False,False,False,True,False,False,False,True,False
31878.0,0,1,23,4,5,10,5,23,1,37,True,False,False,False,False,False,False,True,False,False
70932.0,0,1,200,193,100,46,185,185,1,42,True,False,False,False,False,False,True,False,False,False
91249.0,0,0,1324,27,119,71,108,27,0,58,False,False,True,False,False,False,False,True,False,False
77598.0,0,0,1193,33,281,129,66,33,0,71,False,False,False,True,False,False,False,True,False,False
80982.0,1,1,505,137,401,104,22,22,2,55,False,False,True,False,False,False,False,True,False,False
22701.0,1,0,2,4,9,0,4,5,1,37,False,False,False,True,False,False,True,False,False,False
55212.0,0,1,1103,0,45,0,0,34,1,45,False,False,False,False,True,False,True,False,False,False
70617.0,0,0,353,61,753,40,46,27,0,44,False,False,True,False,False,False,True,False,False,False
64849.0,0,0,652,48,350,94,84,108,0,57,False,False,True,False,False,False,False,True,False,False
62694.0,1,1,379,6,157,25,91,91,2,49,False,False,False,True,False,False,True,False,False,False
61917.0,1,1,46,4,36,2,2,1,2,40,False,False,False,False,True,False,True,False,False,False
67472.0,0,1,162,31,127,8,17,69,1,67,False,False,False,False,True,False,True,False,False,False
21059.0,1,0,8,3,19,3,3,8,1,32,False,False,False,True,False,False,True,False,False,False
29543.0,2,0,17,3,18,3,4,18,2,46,False,False,False,True,False,False,True,False,False,False
75903.0,0,1,340,108,185,130,38,100,1,63,False,False,True,False,False,False,True,False,False,False
34984.0,1,1,8,4,15,3,5,3,2,39,True,False,False,False,False,False,False,False,True,False
54998.0,0,1,154,22,202,39,30,8,1,58,False,False,False,False,True,False,False,True,False,False
54356.0,0,1,710,15,30,20,0,0,1,65,False,False,False,False,True,False,False,False,False,True
34242.0,0,1,8,2,4,0,0,1,1,55,False,False,False,True,False,False,True,False,False,False
25410.0,1,0,2,2,4,13,13,4,1,41,False,False,True,False,False,False,True,False,False,False
73356.0,0,0,1050,14,322,0,14,112,0,30,False,False,False,False,True,False,True,False,False,False
28320.0,0,1,19,1,14,3,2,4,1,64,False,False,True,False,False,False,False,False,True,False
23763.0,1,0,22,0,6,6,2,6,1,37,False,False,True,False,False,False,False,True,False,False
72570.0,0,0,274,83,216,151,141,224,0,30,False,False,True,False,False,False,True,False,False,False
34529.0,1,0,68,6,38,3,6,41,1,38,False,False,False,True,False,False,True,False,False,False
70792.0,0,0,344,45,654,104,11,114,0,63,False,False,True,False,False,False,False,False,False,True
63211.0,0,0,145,193,459,205,26,145,0,32,False,False,True,False,False,False,True,False,False,False
83891.0,0,1,217,38,350,111,85,15,1,40,False,False,False,True,False,False,True,False,False,False
36065.0,1,1,18,7,34,10,2,3,2,46,False,False,True,False,False,False,False,True,False,False
39898.0,0,1,69,8,26,12,7,12,1,60,False,False,True,False,False,False,False,False,True,False
51141.0,0,0,144,0,7,0,0,6,0,74,False,False,False,False,True,False,False,True,False,False
56939.0,0,1,256,34,103,90,29,49,1,38,False,False,True,False,False,False,True,False,False,False
80872.0,0,0,483,72,567,94,12,108,0,63,False,False,True,False,False,False,False,True,False,False
72335.0,0,0,1285,105,653,28,21,0,0,38,False,False,False,False,True,False,False,False,True,False
61798.0,0,0,338,4,89,11,8,13,0,50,False,False,False,False,True,False,False,True,False,False
76842.0,0,0,605,10,345,84,54,32,0,64,False,False,False,False,True,False,False,False,False,True
29478.0,1,0,8,0,7,3,1,1,1,38,False,False,True,False,False,False,False,False,True,False
46998.0,0,1,172,41,86,45,6,27,1,58,False,False,True,False,False,False,False,True,False,False
96843.0,0,0,448,71,951,40,17,17,0,24,False,False,True,False,False,False,False,True,False,False
56551.0,1,1,67,4,32,17,2,16,2,64,False,False,False,False,True,False,False,False,False,True
70053.0,0,1,512,53,98,81,179,89,1,49,False,False,False,True,False,False,True,False,False,False
71670.0,0,0,1462,16,128,0,0,160,0,52,False,False,False,False,True,False,False,False,False,True
44359.0,1,1,20,0,14,7,3,1,2,36,False,False,True,False,False,False,True,False,False,False
40887.0,1,1,50,4,44,10,10,43,2,62,False,False,True,False,False,False,False,True,False,False
48877.0,0,1,102,1,15,2,0,24,1,48,False,False,True,False,False,True,False,False,False,False
74485.0,0,0,499,149,815,173,49,49,0,67,False,False,True,False,False,False,False,False,True,False
64474.0,0,1,381,35,172,56,86,93,1,42,False,False,True,False,False,False,False,False,True,False
77226.0,0,1,631,43,239,128,76,21,1,51,False,False,True,False,False,False,False,False,True,False
72643.0,0,0,526,80,553,123,94,53,0,65,False,False,True,False,False,False,False,False,False,True
85738.0,0,0,913,26,376,17,26,13,0,36,False,False,False,True,False,False,False,False,True,False
55686.0,0,1,673,0,199,37,47,26,1,48,False,False,True,False,False,True,False,False,False,False
39062.0,1,0,23,0,9,0,0,12,1,31,False,False,True,False,False,False,False,True,False,False
34600.0,1,1,199,33,60,8,3,15,2,43,False,False,True,False,False,False,False,False,True,False
40794.0,0,1,261,23,73,4,23,50,1,39,False,False,True,False,False,False,True,False,False,False
54690.0,1,1,111,16,37,7,9,18,2,43,True,False,False,False,False,False,True,False,False,False
4428.0,0,1,16,4,12,2,4,321,1,45,False,False,True,False,False,False,True,False,False,False
32632.0,0,0,63,151,137,153,19,53,0,51,True,False,False,False,False,False,True,False,False,False
38236.0,1,1,58,0,18,2,0,10,2,46,False,False,False,False,True,False,False,True,False,False
36781.0,1,0,29,1,17,0,3,13,1,35,False,False,True,False,False,False,True,False,False,False
31385.0,1,0,3,2,12,0,1,9,1,30,False,False,False,True,False,False,False,True,False,False
24570.0,1,0,28,34,62,11,14,44,1,30,False,False,True,False,False,False,True,False,False,False
25509.0,1,0,40,3,30,10,7,11,1,40,False,False,False,False,True,True,False,False,False,False
94642.0,0,0,879,143,797,106,143,143,0,63,False,False,True,False,False,False,True,False,False,False
58646.0,0,1,62,1,44,6,5,22,1,52,False,False,False,True,False,False,True,False,False,False
53201.0,1,1,280,7,81,20,0,27,2,39,False,False,True,False,False,False,False,True,False,False
21994.0,0,1,9,0,6,3,1,3,1,57,False,False,True,False,False,False,False,False,True,False
57113.0,1,1,182,4,33,0,2,42,2,36,False,False,True,False,False,False,True,False,False,False
51373.0,0,0,83,2,101,64,26,117,0,23,False,False,True,False,False,False,True,False,False,False
23477.0,1,0,38,15,54,3,8,29,1,28,False,False,True,False,False,False,True,False,False,False
58116.0,0,1,228,19,130,4,11,51,1,58,False,False,True,False,False,False,True,False,False,False
72968.0,0,0,1092,37,592,145,37,55,0,51,False,False,False,False,True,True,False,False,False,False
39791.0,0,1,85,15,27,13,13,21,1,43,False,False,False,True,False,False,True,False,False,False
91712.0,0,0,1276,24,746,94,29,48,0,67,False,False,False,True,False,False,False,True,False,False
94472.0,0,1,1017,33,417,108,100,16,1,56,False,False,True,False,False,False,False,True,False,False
13672.0,1,1,6,2,9,2,1,5,2,54,False,False,True,False,False,False,False,False,True,False
96547.0,0,0,448,21,125,52,101,62,0,34,True,False,False,False,False,False,True,False,False,False
79205.0,0,0,504,23,117,179,28,44,0,39,False,False,True,False,False,False,True,False,False,False
56559.0,0,1,226,22,133,41,31,31,1,39,False,False,False,False,True,False,False,False,True,False
32644.0,1,0,239,3,141,0,7,23,1,41,False,False,False,False,True,False,True,False,False,False
67506.0,0,1,90,38,67,33,36,67,1,34,True,False,False,False,False,False,False,True,False,False
24206.0,1,0,7,2,8,3,2,3,1,44,False,False,True,False,False,False,False,True,False,False
28420.0,1,0,4,2,5,2,0,0,1,47,False,False,False,False,True,True,False,False,False,False
22979.0,1,0,16,17,19,20,21,22,1,44,False,False,True,False,False,False,True,False,False,False
33279.0,0,0,10,3,3,0,0,0,0,48,False,False,True,False,False,False,False,True,False,False
46423.0,1,1,68,0,16,0,0,8,2,42,False,False,False,True,False,False,False,True,False,False
30368.0,0,1,35,0,13,2,0,2,1,37,False,False,True,False,False,False,True,False,False,False
63684.0,0,1,575,80,428,208,93,80,1,44,False,False,True,False,False,False,True,False,False,False
41638.0,0,1,315,0,31,4,0,91,1,50,False,False,True,False,False,True,False,False,False,False
68805.0,0,1,182,2,49,17,13,20,1,55,False,False,False,False,True,True,False,False,False,False
65814.0,0,1,561,14,113,10,14,35,1,48,False,False,False,False,True,False,False,False,True,False
71964.0,0,0,587,51,932,180,34,86,0,56,False,False,True,False,False,True,False,False,False,False
39146.0,1,0,94,1,33,13,12,12,1,28,False,False,True,False,False,False,False,True,False,False
96876.0,0,0,908,43,735,40,194,21,0,37,False,False,True,False,False,False,False,False,True,False
34445.0,0,0,228,122,122,208,129,30,0,33,False,True,False,False,False,False,True,False,False,False
68281.0,0,0,995,112,417,42,48,41,0,56,False,False,True,False,False,False,False,True,False,False
37284.0,1,1,11,1,2,2,1,6,2,39,True,False,False,False,False,False,True,False,False,False
36790.0,0,0,3,3,14,15,21,10,0,31,False,False,True,False,False,False,True,False,False,False
27943.0,1,1,12,1,16,4,1,3,2,47,False,False,True,False,False,False,False,False,True,False
22263.0,1,1,17,0,2,0,0,2,2,63,False,False,True,False,False,True,False,False,False,False
30261.0,1,2,8,0,5,0,3,6,3,42,False,False,True,False,False,False,False,False,True,False
28587.0,1,0,22,4,17,12,10,13,1,36,False,False,True,False,False,False,False,False,True,False
43815.0,1,0,14,10,29,4,7,15,1,32,False,False,False,True,False,False,True,False,False,False
48195.0,1,1,106,27,68,52,7,5,2,58,False,False,True,False,False,False,True,False,False,False
77027.0,0,1,820,57,242,45,0,11,1,62,False,False,False,True,False,False,True,False,False,False
71322.0,0,1,753,43,226,69,10,204,1,49,False,False,False,False,True,False,True,False,False,False
32765.0,1,0,13,3,17,7,3,3,1,35,False,False,False,True,False,False,True,False,False,False
29672.0,1,1,9,1,3,0,4,8,2,49,False,False,True,False,False,False,False,False,True,False
23272.0,0,0,19,3,6,4,2,12,0,61,False,False,True,False,False,True,False,False,False,False
49912.0,0,1,520,8,223,32,49,42,1,65,False,False,False,True,False,False,False,False,True,False
7500.0,1,0,5,17,17,13,14,34,1,29,True,False,False,False,False,False,False,False,True,False
68117.0,0,1,618,44,215,0,17,36,1,67,False,False,False,False,True,False,False,False,False,True
67225.0,0,1,315,35,322,46,7,143,1,59,False,False,True,False,False,False,True,False,False,False
17649.0,1,0,15,1,23,0,5,1,1,38,False,False,True,False,False,False,True,False,False,False
